TIME,ORDER_ID,CLIENT_ORDER_ID,SIDE,LIMIT_PRICE,QUANTITY,REMAINING_QUANTITY,CUMULATIVE_FILLED_QUANTITY,CUMULATIVE_FILLED_PRICE_TIMES_QUANTITY,STATUS
2021-12-23T08:29:19.905064078Z,94403265320504,2021-12-2308:29:19_BUY,BUY,48252.8,0.04822642,0.00522642,0.043,,PARTIALLY_FILLED
2021-12-23T08:29:19.915863927Z,94403265320504,2021-12-2308:29:19_BUY,BUY,48252.8,0.04822642,0,0.04822642,,FILLED
2021-12-23T08:29:20.356243698Z,94403265320505,2021-12-2308:29:19_SELL,SELL,48252.9,0.04822642,0.04819756,0.00002886,,PARTIALLY_FILLED
2021-12-23T08:29:30.540459308Z,94403265320505,2021-12-2308:29:19_SELL,SELL,48252.9,0.04822642,0.04408495,0.00414147,,PARTIALLY_FILLED
2021-12-23T08:29:32.000000000Z,94403265320505,2021-12-2308:29:19_SELL,SELL,48252.9,0.04822642,0.04408495,0.00414147,,CANCELED
2021-12-23T08:29:32.000000000Z,94403265320506,2021-12-2308:29:32_BUY,BUY,48252.8,0.04822642,0.04822642,0,,NEW
2021-12-23T08:29:32.000000000Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.04822642,0,,NEW
2021-12-23T08:29:33.337252366Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.03920777,0.00901865,,PARTIALLY_FILLED
2021-12-23T08:29:33.337252366Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.0156571,0.03256932,,PARTIALLY_FILLED
2021-12-23T08:29:33.398751563Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.00997944,0.03824698,,PARTIALLY_FILLED
2021-12-23T08:29:34.739109459Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.00994307,0.03828335,,PARTIALLY_FILLED
2021-12-23T08:29:34.802386229Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.00993265,0.03829377,,PARTIALLY_FILLED
2021-12-23T08:29:34.908759372Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.00991668,0.03830974,,PARTIALLY_FILLED
2021-12-23T08:29:34.998748270Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.00985851,0.03836791,,PARTIALLY_FILLED
2021-12-23T08:29:35.063193363Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.00982546,0.03840096,,PARTIALLY_FILLED
2021-12-23T08:29:35.126941209Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.00978197,0.03844445,,PARTIALLY_FILLED
2021-12-23T08:29:35.127224955Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.00970831,0.03851811,,PARTIALLY_FILLED
2021-12-23T08:29:35.137549056Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.00969646,0.03852996,,PARTIALLY_FILLED
2021-12-23T08:29:35.169608035Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.00963662,0.0385898,,PARTIALLY_FILLED
2021-12-23T08:29:35.295014097Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.00957165,0.03865477,,PARTIALLY_FILLED
2021-12-23T08:29:35.368983494Z,94403265320506,2021-12-2308:29:32_BUY,BUY,48252.8,0.04822642,0,0.04822642,,FILLED
2021-12-23T08:29:35.496593542Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.00955573,0.03867069,,PARTIALLY_FILLED
2021-12-23T08:29:36.135607908Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.0095438,0.03868262,,PARTIALLY_FILLED
2021-12-23T08:29:40.077495896Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.00950517,0.03872125,,PARTIALLY_FILLED
2021-12-23T08:29:43.556866368Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.00920777,0.03901865,,PARTIALLY_FILLED
2021-12-23T08:29:43.556866368Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.00786811,0.04035831,,PARTIALLY_FILLED
2021-12-23T08:29:44.121045733Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.00780335,0.04042307,,PARTIALLY_FILLED
2021-12-23T08:29:45.000000000Z,94403265320507,2021-12-2308:29:32_SELL,SELL,48252.9,0.04822642,0.00780335,0.04042307,,CANCELED
2021-12-23T08:29:45.000000000Z,94403265320508,2021-12-2308:29:45_BUY,BUY,48252.8,0.04822642,0.04822642,0,,NEW
2021-12-23T08:29:45.000000000Z,94403265320509,2021-12-2308:29:45_SELL,SELL,48252.9,0.04822642,0.04822642,0,,NEW
2021-12-23T08:29:45.015572191Z,94403265320508,2021-12-2308:29:45_BUY,BUY,48252.8,0.04822642,0.04821221,0.00001421,,PARTIALLY_FILLED
2021-12-23T08:29:45.244848744Z,94403265320508,2021-12-2308:29:45_BUY,BUY,48252.8,0.04822642,0.04787183,0.00035459,,PARTIALLY_FILLED
2021-12-23T08:29:45.958619177Z,94403265320508,2021-12-2308:29:45_BUY,BUY,48252.8,0.04822642,0.04614363,0.00208279,,PARTIALLY_FILLED
2021-12-23T08:29:46.821915362Z,94403265320508,2021-12-2308:29:45_BUY,BUY,48252.8,0.04822642,0.04577502,0.0024514,,PARTIALLY_FILLED
2021-12-23T08:29:47.681421512Z,94403265320509,2021-12-2308:29:45_SELL,SELL,48252.9,0.04822642,0.04798632,0.0002401,,PARTIALLY_FILLED
2021-12-23T08:29:47.827363623Z,94403265320508,2021-12-2308:29:45_BUY,BUY,48252.8,0.04822642,0.04150863,0.00671779,,PARTIALLY_FILLED
2021-12-23T08:29:47.880533273Z,94403265320509,2021-12-2308:29:45_SELL,SELL,48252.9,0.04822642,0.04796623,0.00026019,,PARTIALLY_FILLED
2021-12-23T08:29:47.922164442Z,94403265320509,2021-12-2308:29:45_SELL,SELL,48252.9,0.04822642,0.04793382,0.0002926,,PARTIALLY_FILLED
2021-12-23T08:29:48.907720656Z,94403265320508,2021-12-2308:29:45_BUY,BUY,48252.8,0.04822642,0.04123976,0.00698666,,PARTIALLY_FILLED
2021-12-23T08:29:49.013020591Z,94403265320508,2021-12-2308:29:45_BUY,BUY,48252.8,0.04822642,0.04117109,0.00705533,,PARTIALLY_FILLED
2021-12-23T08:29:49.779130986Z,94403265320509,2021-12-2308:29:45_SELL,SELL,48252.9,0.04822642,0.04293382,0.0052926,,PARTIALLY_FILLED
2021-12-23T08:29:50.590594374Z,94403265320508,2021-12-2308:29:45_BUY,BUY,48252.8,0.04822642,0,0.04822642,,FILLED
2021-12-23T08:29:53.495779912Z,94403265320509,2021-12-2308:29:45_SELL,SELL,48252.9,0.04822642,0.04289761,0.00532881,,PARTIALLY_FILLED
2021-12-23T08:29:56.805714851Z,94403265320509,2021-12-2308:29:45_SELL,SELL,48252.9,0.04822642,0.03294692,0.0152795,,PARTIALLY_FILLED
2021-12-23T08:29:57.327917341Z,94403265320509,2021-12-2308:29:45_SELL,SELL,48252.9,0.04822642,0.03288555,0.01534087,,PARTIALLY_FILLED
2021-12-23T08:29:58.000000000Z,94403265320509,2021-12-2308:29:45_SELL,SELL,48252.9,0.04822642,0.03288555,0.01534087,,CANCELED
2021-12-23T08:29:58.000000000Z,94403265320510,2021-12-2308:29:58_BUY,BUY,48252.8,0.04822642,0.04822642,0,,NEW
2021-12-23T08:29:58.000000000Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.04822642,0,,NEW
2021-12-23T08:29:58.677910449Z,94403265320510,2021-12-2308:29:58_BUY,BUY,48252.8,0.04822642,0,0.04822642,,FILLED
2021-12-23T08:29:59.700332223Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.04815657,0.00006985,,PARTIALLY_FILLED
2021-12-23T08:29:59.741072881Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.04271198,0.00551444,,PARTIALLY_FILLED
2021-12-23T08:29:59.825008973Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.04266874,0.00555768,,PARTIALLY_FILLED
2021-12-23T08:30:04.340523834Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.02563312,0.0225933,,PARTIALLY_FILLED
2021-12-23T08:30:04.551266856Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.02561519,0.02261123,,PARTIALLY_FILLED
2021-12-23T08:30:06.128615678Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.02560418,0.02262224,,PARTIALLY_FILLED
2021-12-23T08:30:06.149957632Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.0255659,0.02266052,,PARTIALLY_FILLED
2021-12-23T08:30:06.150194552Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.02553153,0.02269489,,PARTIALLY_FILLED
2021-12-23T08:30:06.150282730Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.02544599,0.02278043,,PARTIALLY_FILLED
2021-12-23T08:30:06.150352605Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.02541673,0.02280969,,PARTIALLY_FILLED
2021-12-23T08:30:06.160851599Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.02528011,0.02294631,,PARTIALLY_FILLED
2021-12-23T08:30:06.202646731Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.02516761,0.02305881,,PARTIALLY_FILLED
2021-12-23T08:30:06.223648889Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.02502971,0.02319671,,PARTIALLY_FILLED
2021-12-23T08:30:06.698928967Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.02482518,0.02340124,,PARTIALLY_FILLED
2021-12-23T08:30:06.698928967Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.02382518,0.02440124,,PARTIALLY_FILLED
2021-12-23T08:30:06.698928967Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.0234654,0.02476102,,PARTIALLY_FILLED
2021-12-23T08:30:07.058527035Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.0231745,0.02505192,,PARTIALLY_FILLED
2021-12-23T08:30:08.001332125Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.02315438,0.02507204,,PARTIALLY_FILLED
2021-12-23T08:30:08.032586650Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.01267751,0.03554891,,PARTIALLY_FILLED
2021-12-23T08:30:08.462716151Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.01257009,0.03565633,,PARTIALLY_FILLED
2021-12-23T08:30:08.629668932Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.01217989,0.03604653,,PARTIALLY_FILLED
2021-12-23T08:30:08.859919516Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.01209119,0.03613523,,PARTIALLY_FILLED
2021-12-23T08:30:09.132507603Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0.00131077,0.04691565,,PARTIALLY_FILLED
2021-12-23T08:30:09.300122050Z,94403265320511,2021-12-2308:29:58_SELL,SELL,48252.9,0.04822642,0,0.04822642,,FILLED
2021-12-23T08:30:09.300122050Z,94403265320512,2021-12-2308:30:09_BUY,BUY,48252.8,0.04822643,0.04822643,0,,NEW
2021-12-23T08:30:09.300122050Z,94403265320513,2021-12-2308:30:09_SELL,SELL,48252.9,0.04822643,0.04822643,0,,NEW
2021-12-23T08:30:09.606280179Z,94403265320513,2021-12-2308:30:09_SELL,SELL,48252.9,0.04822643,0.04772272,0.00050371,,PARTIALLY_FILLED
2021-12-23T08:30:09.606390487Z,94403265320512,2021-12-2308:30:09_BUY,BUY,48252.8,0.04822643,0,0.04822643,,FILLED
2021-12-23T08:30:10.094237719Z,94403265320513,2021-12-2308:30:09_SELL,SELL,48252.9,0.04822643,0.04615841,0.00206802,,PARTIALLY_FILLED
2021-12-23T08:30:10.157555508Z,94403265320513,2021-12-2308:30:09_SELL,SELL,48252.9,0.04822643,0.04608269,0.00214374,,PARTIALLY_FILLED
2021-12-23T08:30:11.569523194Z,94403265320513,2021-12-2308:30:09_SELL,SELL,48252.9,0.04822643,0.04595835,0.00226808,,PARTIALLY_FILLED
2021-12-23T08:30:12.294062829Z,94403265320513,2021-12-2308:30:09_SELL,SELL,48252.9,0.04822643,0.04570986,0.00251657,,PARTIALLY_FILLED
2021-12-23T08:30:12.546343889Z,94403265320513,2021-12-2308:30:09_SELL,SELL,48252.9,0.04822643,0.04567146,0.00255497,,PARTIALLY_FILLED
2021-12-23T08:30:12.703857548Z,94403265320513,2021-12-2308:30:09_SELL,SELL,48252.9,0.04822643,0.04563302,0.00259341,,PARTIALLY_FILLED
2021-12-23T08:30:17.859433272Z,94403265320513,2021-12-2308:30:09_SELL,SELL,48252.9,0.04822643,0.04559772,0.00262871,,PARTIALLY_FILLED
2021-12-23T08:30:20.157497919Z,94403265320513,2021-12-2308:30:09_SELL,SELL,48252.9,0.04822643,0.03693436,0.01129207,,PARTIALLY_FILLED
2021-12-23T08:30:20.178588005Z,94403265320513,2021-12-2308:30:09_SELL,SELL,48252.9,0.04822643,0.0309961,0.01723033,,PARTIALLY_FILLED
2021-12-23T08:30:20.178588005Z,94403265320513,2021-12-2308:30:09_SELL,SELL,48252.9,0.04822643,0.03096277,0.01726366,,PARTIALLY_FILLED
2021-12-23T08:30:20.178588005Z,94403265320513,2021-12-2308:30:09_SELL,SELL,48252.9,0.04822643,0.03092944,0.01729699,,PARTIALLY_FILLED
2021-12-23T08:30:20.178588005Z,94403265320513,2021-12-2308:30:09_SELL,SELL,48252.9,0.04822643,0.02830067,0.01992576,,PARTIALLY_FILLED
2021-12-23T08:30:22.897485484Z,94403265320513,2021-12-2308:30:09_SELL,SELL,48252.9,0.04822643,0.02063944,0.02758699,,PARTIALLY_FILLED
2021-12-23T08:30:22.897485484Z,94403265320513,2021-12-2308:30:09_SELL,SELL,48252.9,0.04822643,0,0.04822643,,FILLED
2021-12-23T08:30:22.897485484Z,94403265320514,2021-12-2308:30:22_BUY,BUY,48252.8,0.04822643,0.04822643,0,,NEW
2021-12-23T08:30:22.897485484Z,94403265320515,2021-12-2308:30:22_SELL,SELL,48252.9,0.04822643,0.04822643,0,,NEW
2021-12-23T08:30:22.897642076Z,94403265320515,2021-12-2308:30:22_SELL,SELL,48252.9,0.04822643,0,0.04822643,,FILLED
2021-12-23T08:30:36.000000000Z,94403265320514,2021-12-2308:30:22_BUY,BUY,48252.8,0.04822643,0.04822643,0,,CANCELED
2021-12-23T08:34:04.000000000Z,94403265320516,2021-12-2308:34:04_BUY,BUY,48316,0.04819415,0.04819415,0,,NEW
2021-12-23T08:34:04.000000000Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.04819415,0,,NEW
2021-12-23T08:34:04.004214608Z,94403265320516,2021-12-2308:34:04_BUY,BUY,48316,0.04819415,0.04815697,0.00003718,,PARTIALLY_FILLED
2021-12-23T08:34:04.004472518Z,94403265320516,2021-12-2308:34:04_BUY,BUY,48316,0.04819415,0,0.04819415,,FILLED
2021-12-23T08:34:06.496827464Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.04809077,0.00010338,,PARTIALLY_FILLED
2021-12-23T08:34:07.562732467Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.0479047,0.00028945,,PARTIALLY_FILLED
2021-12-23T08:34:09.068371888Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.04779125,0.0004029,,PARTIALLY_FILLED
2021-12-23T08:34:09.173114041Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.04773323,0.00046092,,PARTIALLY_FILLED
2021-12-23T08:34:09.173373852Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.04761978,0.00057437,,PARTIALLY_FILLED
2021-12-23T08:34:09.173447971Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.04754323,0.00065092,,PARTIALLY_FILLED
2021-12-23T08:34:09.194318956Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.0475077,0.00068645,,PARTIALLY_FILLED
2021-12-23T08:34:09.204984035Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.04633652,0.00185763,,PARTIALLY_FILLED
2021-12-23T08:34:09.373292166Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.04622244,0.00197171,,PARTIALLY_FILLED
2021-12-23T08:34:09.457754093Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.04581502,0.00237913,,PARTIALLY_FILLED
2021-12-23T08:34:09.467449262Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.04576613,0.00242802,,PARTIALLY_FILLED
2021-12-23T08:34:09.467675851Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.04567363,0.00252052,,PARTIALLY_FILLED
2021-12-23T08:34:09.625004888Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.04522079,0.00297336,,PARTIALLY_FILLED
2021-12-23T08:34:09.645496089Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.04519637,0.00299778,,PARTIALLY_FILLED
2021-12-23T08:34:09.760727140Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.04493699,0.00325716,,PARTIALLY_FILLED
2021-12-23T08:34:12.356674460Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.04476125,0.0034329,,PARTIALLY_FILLED
2021-12-23T08:34:12.965660355Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.04468407,0.00351008,,PARTIALLY_FILLED
2021-12-23T08:34:13.727872566Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.04191114,0.00628301,,PARTIALLY_FILLED
2021-12-23T08:34:13.790300427Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.03914405,0.0090501,,PARTIALLY_FILLED
2021-12-23T08:34:13.894936418Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.03808863,0.01010552,,PARTIALLY_FILLED
2021-12-23T08:34:14.095979812Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.03708863,0.01110552,,PARTIALLY_FILLED
2021-12-23T08:34:16.794321560Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.03611708,0.01207707,,PARTIALLY_FILLED
2021-12-23T08:34:16.794321560Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.03260553,0.01558862,,PARTIALLY_FILLED
2021-12-23T08:34:16.814426690Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.03225435,0.0159398,,PARTIALLY_FILLED
2021-12-23T08:34:17.000000000Z,94403265320517,2021-12-2308:34:04_SELL,SELL,48316.1,0.04819415,0.03225435,0.0159398,,CANCELED
2021-12-23T08:34:30.000000000Z,94403265320518,2021-12-2308:34:30_BUY,BUY,48316,0.04819415,0.04819415,0,,NEW
2021-12-23T08:34:30.000000000Z,94403265320519,2021-12-2308:34:30_SELL,SELL,48316.1,0.04819415,0.04819415,0,,NEW
2021-12-23T08:34:30.216397289Z,94403265320518,2021-12-2308:34:30_BUY,BUY,48316,0.04819415,0.04715415,0.00104,,PARTIALLY_FILLED
2021-12-23T08:34:31.153212011Z,94403265320519,2021-12-2308:34:30_SELL,SELL,48316.1,0.04819415,0.04813965,0.0000545,,PARTIALLY_FILLED
2021-12-23T08:34:31.362007373Z,94403265320518,2021-12-2308:34:30_BUY,BUY,48316,0.04819415,0.04593415,0.00226,,PARTIALLY_FILLED
2021-12-23T08:34:31.424414101Z,94403265320518,2021-12-2308:34:30_BUY,BUY,48316,0.04819415,0.04473262,0.00346153,,PARTIALLY_FILLED
2021-12-23T08:34:31.456236408Z,94403265320518,2021-12-2308:34:30_BUY,BUY,48316,0.04819415,0.04360262,0.00459153,,PARTIALLY_FILLED
2021-12-23T08:34:31.801373736Z,94403265320518,2021-12-2308:34:30_BUY,BUY,48316,0.04819415,0.04258521,0.00560894,,PARTIALLY_FILLED
2021-12-23T08:34:31.957535368Z,94403265320518,2021-12-2308:34:30_BUY,BUY,48316,0.04819415,0.04236766,0.00582649,,PARTIALLY_FILLED
2021-12-23T08:34:32.041591036Z,94403265320518,2021-12-2308:34:30_BUY,BUY,48316,0.04819415,0,0.04819415,,FILLED
2021-12-23T08:34:34.855477072Z,94403265320519,2021-12-2308:34:30_SELL,SELL,48316.1,0.04819415,0.04745186,0.00074229,,PARTIALLY_FILLED
2021-12-23T08:34:35.851705299Z,94403265320519,2021-12-2308:34:30_SELL,SELL,48316.1,0.04819415,0.0474264,0.00076775,,PARTIALLY_FILLED
2021-12-23T08:34:36.720682823Z,94403265320519,2021-12-2308:34:30_SELL,SELL,48316.1,0.04819415,0.04734514,0.00084901,,PARTIALLY_FILLED
2021-12-23T08:34:37.954840297Z,94403265320519,2021-12-2308:34:30_SELL,SELL,48316.1,0.04819415,0.04635988,0.00183427,,PARTIALLY_FILLED
2021-12-23T08:34:38.091880435Z,94403265320519,2021-12-2308:34:30_SELL,SELL,48316.1,0.04819415,0.04537442,0.00281973,,PARTIALLY_FILLED
2021-12-23T08:34:38.164172407Z,94403265320519,2021-12-2308:34:30_SELL,SELL,48316.1,0.04819415,0.04488027,0.00331388,,PARTIALLY_FILLED
2021-12-23T08:34:38.195836048Z,94403265320519,2021-12-2308:34:30_SELL,SELL,48316.1,0.04819415,0.04449392,0.00370023,,PARTIALLY_FILLED
2021-12-23T08:34:38.238129546Z,94403265320519,2021-12-2308:34:30_SELL,SELL,48316.1,0.04819415,0.04369479,0.00449936,,PARTIALLY_FILLED
2021-12-23T08:34:39.046039273Z,94403265320519,2021-12-2308:34:30_SELL,SELL,48316.1,0.04819415,0.04362894,0.00456521,,PARTIALLY_FILLED
2021-12-23T08:34:39.255230621Z,94403265320519,2021-12-2308:34:30_SELL,SELL,48316.1,0.04819415,0.04358063,0.00461352,,PARTIALLY_FILLED
2021-12-23T08:34:39.298136823Z,94403265320519,2021-12-2308:34:30_SELL,SELL,48316.1,0.04819415,0.04350606,0.00468809,,PARTIALLY_FILLED
2021-12-23T08:34:39.381681974Z,94403265320519,2021-12-2308:34:30_SELL,SELL,48316.1,0.04819415,0.04339997,0.00479418,,PARTIALLY_FILLED
2021-12-23T08:34:39.477000410Z,94403265320519,2021-12-2308:34:30_SELL,SELL,48316.1,0.04819415,0.04335565,0.0048385,,PARTIALLY_FILLED
2021-12-23T08:34:39.593029634Z,94403265320519,2021-12-2308:34:30_SELL,SELL,48316.1,0.04819415,0.04326839,0.00492576,,PARTIALLY_FILLED
2021-12-23T08:34:39.720099993Z,94403265320519,2021-12-2308:34:30_SELL,SELL,48316.1,0.04819415,0.0432365,0.00495765,,PARTIALLY_FILLED
2021-12-23T08:34:39.877726525Z,94403265320519,2021-12-2308:34:30_SELL,SELL,48316.1,0.04819415,0.04321896,0.00497519,,PARTIALLY_FILLED
2021-12-23T08:34:39.910072756Z,94403265320519,2021-12-2308:34:30_SELL,SELL,48316.1,0.04819415,0.04277538,0.00541877,,PARTIALLY_FILLED
2021-12-23T08:34:43.000000000Z,94403265320519,2021-12-2308:34:30_SELL,SELL,48316.1,0.04819415,0.04277538,0.00541877,,CANCELED
2021-12-23T08:34:43.000000000Z,94403265320520,2021-12-2308:34:43_BUY,BUY,48316,0.04819415,0.04819415,0,,NEW
2021-12-23T08:34:43.000000000Z,94403265320521,2021-12-2308:34:43_SELL,SELL,48316.1,0.04819415,0.04819415,0,,NEW
2021-12-23T08:34:43.370776437Z,94403265320520,2021-12-2308:34:43_BUY,BUY,48316,0.04819415,0.03419415,0.014,,PARTIALLY_FILLED
2021-12-23T08:34:44.322267994Z,94403265320520,2021-12-2308:34:43_BUY,BUY,48316,0.04819415,0.034145,0.01404915,,PARTIALLY_FILLED
2021-12-23T08:34:44.491314016Z,94403265320520,2021-12-2308:34:43_BUY,BUY,48316,0.04819415,0.03190826,0.01628589,,PARTIALLY_FILLED
2021-12-23T08:34:44.533785156Z,94403265320520,2021-12-2308:34:43_BUY,BUY,48316,0.04819415,0.03176262,0.01643153,,PARTIALLY_FILLED
2021-12-23T08:34:44.710928694Z,94403265320520,2021-12-2308:34:43_BUY,BUY,48316,0.04819415,0.02876262,0.01943153,,PARTIALLY_FILLED
2021-12-23T08:34:44.958040391Z,94403265320520,2021-12-2308:34:43_BUY,BUY,48316,0.04819415,0.02766701,0.02052714,,PARTIALLY_FILLED
2021-12-23T08:34:45.031094209Z,94403265320520,2021-12-2308:34:43_BUY,BUY,48316,0.04819415,0.02711682,0.02107733,,PARTIALLY_FILLED
2021-12-23T08:34:45.283909736Z,94403265320521,2021-12-2308:34:43_SELL,SELL,48316.1,0.04819415,0.04764784,0.00054631,,PARTIALLY_FILLED
2021-12-23T08:34:45.945762654Z,94403265320521,2021-12-2308:34:43_SELL,SELL,48316.1,0.04819415,0.04654761,0.00164654,,PARTIALLY_FILLED
2021-12-23T08:34:46.163161935Z,94403265320520,2021-12-2308:34:43_BUY,BUY,48316,0.04819415,0,0.04819415,,FILLED
2021-12-23T08:34:46.277574614Z,94403265320521,2021-12-2308:34:43_SELL,SELL,48316.1,0.04819415,0.04536406,0.00283009,,PARTIALLY_FILLED
2021-12-23T08:34:46.676732662Z,94403265320521,2021-12-2308:34:43_SELL,SELL,48316.1,0.04819415,0.04157202,0.00662213,,PARTIALLY_FILLED
2021-12-23T08:34:46.676732662Z,94403265320521,2021-12-2308:34:43_SELL,SELL,48316.1,0.04819415,0.03558177,0.01261238,,PARTIALLY_FILLED
2021-12-23T08:34:46.676732662Z,94403265320521,2021-12-2308:34:43_SELL,SELL,48316.1,0.04819415,0.03533585,0.0128583,,PARTIALLY_FILLED
2021-12-23T08:34:46.846296927Z,94403265320521,2021-12-2308:34:43_SELL,SELL,48316.1,0.04819415,0.03258178,0.01561237,,PARTIALLY_FILLED
2021-12-23T08:34:46.846296927Z,94403265320521,2021-12-2308:34:43_SELL,SELL,48316.1,0.04819415,0.03088178,0.01731237,,PARTIALLY_FILLED
2021-12-23T08:34:46.846296927Z,94403265320521,2021-12-2308:34:43_SELL,SELL,48316.1,0.04819415,0.02988178,0.01831237,,PARTIALLY_FILLED
2021-12-23T08:34:46.846296927Z,94403265320521,2021-12-2308:34:43_SELL,SELL,48316.1,0.04819415,0.02888178,0.01931237,,PARTIALLY_FILLED
2021-12-23T08:34:46.846296927Z,94403265320521,2021-12-2308:34:43_SELL,SELL,48316.1,0.04819415,0.0277293,0.02046485,,PARTIALLY_FILLED
2021-12-23T08:34:47.137757235Z,94403265320521,2021-12-2308:34:43_SELL,SELL,48316.1,0.04819415,0.02342511,0.02476904,,PARTIALLY_FILLED
